Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
882	:	1596175370.371	    32.307	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMZ477MNH_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMZ477MNH_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMZ477MNH_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMZ477MNH_ses-1//ls-Lar.stderr
883	:	1596175397.574	    22.310	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMZ518UH1_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMZ518UH1_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMZ518UH1_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMZ518UH1_ses-1//ls-Lar.stderr
885	:	1596175403.093	    20.264	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMZ790VHM_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMZ790VHM_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMZ790VHM_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMZ790VHM_ses-1//ls-Lar.stderr
887	:	1596175430.308	     5.827	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNA335GX2_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNA335GX2_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNA335GX2_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNA335GX2_ses-1//ls-Lar.stderr
886	:	1596175423.357	    24.905	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMZ908DUR_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMZ908DUR_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMZ908DUR_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMZ908DUR_ses-1//ls-Lar.stderr
888	:	1596175443.547	    12.875	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNB427ARE_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNB427ARE_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNB427ARE_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNB427ARE_ses-1//ls-Lar.stderr
889	:	1596175456.422	    13.419	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNB440UE4_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNB440UE4_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNB440UE4_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNB440UE4_ses-1//ls-Lar.stderr
879	:	1596175361.239	   115.309	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMY967HNA_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMY967HNA_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMY967HNA_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMY967HNA_ses-1//ls-Lar.stderr
890	:	1596175469.840	     8.657	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNB824ARJ_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNB824ARJ_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNB824ARJ_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNB824ARJ_ses-1//ls-Lar.stderr
892	:	1596175478.498	     3.189	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNC561KDP_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNC561KDP_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNC561KDP_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNC561KDP_ses-1//ls-Lar.stderr
891	:	1596175476.547	     7.180	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNB905CFU_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNB905CFU_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNB905CFU_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNB905CFU_ses-1//ls-Lar.stderr
872	:	1596175346.948	   137.493	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMX277VHC_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMX277VHC_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMX277VHC_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMX277VHC_ses-1//ls-Lar.stderr
875	:	1596175350.864	   139.792	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMY294VNE_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMY294VNE_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMY294VNE_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMY294VNE_ses-1//ls-Lar.stderr
878	:	1596175352.313	   138.552	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMY873XG5_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMY873XG5_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMY873XG5_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMY873XG5_ses-1//ls-Lar.stderr
876	:	1596175350.921	   151.615	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMY456WML_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMY456WML_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMY456WML_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMY456WML_ses-1//ls-Lar.stderr
897	:	1596175490.864	    92.339	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNE511XHU_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNE511XHU_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNE511XHU_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNE511XHU_ses-1//ls-Lar.stderr
894	:	1596175483.728	   141.595	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARND697FLK_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARND697FLK_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARND697FLK_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARND697FLK_ses-1//ls-Lar.stderr
896	:	1596175484.723	   142.345	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNE406XC3_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNE406XC3_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNE406XC3_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNE406XC3_ses-1//ls-Lar.stderr
898	:	1596175490.870	   141.315	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNE729PN2_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNE729PN2_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNE729PN2_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNE729PN2_ses-1//ls-Lar.stderr
884	:	1596175402.679	   266.419	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMZ687XRR_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMZ687XRR_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMZ687XRR_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARMZ687XRR_ses-1//ls-Lar.stderr
902	:	1596175627.077	   120.853	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNF954MK3_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNF954MK3_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNF954MK3_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNF954MK3_ses-1//ls-Lar.stderr
893	:	1596175480.334	   273.734	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARND348HB3_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARND348HB3_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARND348HB3_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARND348HB3_ses-1//ls-Lar.stderr
900	:	1596175585.048	   171.302	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNF359TBZ_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNF359TBZ_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNF359TBZ_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNF359TBZ_ses-1//ls-Lar.stderr
895	:	1596175484.347	   274.843	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNE196LV0_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNE196LV0_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNE196LV0_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNE196LV0_ses-1//ls-Lar.stderr
899	:	1596175502.547	   258.593	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNE758RD6_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNE758RD6_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNE758RD6_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNE758RD6_ses-1//ls-Lar.stderr
904	:	1596175685.636	    78.567	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNG309KZ8_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNG309KZ8_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNG309KZ8_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNG309KZ8_ses-1//ls-Lar.stderr
905	:	1596175747.941	    24.588	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNG689AAP_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNG689AAP_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNG689AAP_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNG689AAP_ses-1//ls-Lar.stderr
908	:	1596175759.200	   116.968	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNH342XLK_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNH342XLK_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNH342XLK_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNH342XLK_ses-1//ls-Lar.stderr
910	:	1596175765.225	   128.524	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNJ687DMC_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNJ687DMC_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNJ687DMC_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNJ687DMC_ses-1//ls-Lar.stderr
901	:	1596175625.737	   274.108	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNF873FCV_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNF873FCV_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNF873FCV_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNF873FCV_ses-1//ls-Lar.stderr
911	:	1596175774.167	   127.554	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNJ715JPV_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNJ715JPV_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNJ715JPV_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNJ715JPV_ses-1//ls-Lar.stderr
906	:	1596175756.351	   146.412	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNH147WGN_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNH147WGN_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNH147WGN_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNH147WGN_ses-1//ls-Lar.stderr
903	:	1596175633.215	   271.107	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNF994TPA_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNF994TPA_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNF994TPA_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNF994TPA_ses-1//ls-Lar.stderr
912	:	1596175883.534	    28.173	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNJ894VH2_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNJ894VH2_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNJ894VH2_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNJ894VH2_ses-1//ls-Lar.stderr
907	:	1596175756.964	   161.673	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNH200DA6_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNH200DA6_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNH200DA6_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNH200DA6_ses-1//ls-Lar.stderr
919	:	1596175931.337	    29.103	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNK826AFY_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNK826AFY_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNK826AFY_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNK826AFY_ses-1//ls-Lar.stderr
909	:	1596175764.203	   233.421	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNJ633HHX_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNJ633HHX_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNJ633HHX_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNJ633HHX_ses-1//ls-Lar.stderr
917	:	1596175904.334	   101.567	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNK740ZVM_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNK740ZVM_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNK740ZVM_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNK740ZVM_ses-1//ls-Lar.stderr
915	:	1596175902.139	   120.019	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNK241ZXA_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNK241ZXA_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNK241ZXA_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNK241ZXA_ses-1//ls-Lar.stderr
916	:	1596175902.769	   144.751	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNK329VC3_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNK329VC3_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNK329VC3_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNK329VC3_ses-1//ls-Lar.stderr
913	:	1596175894.163	   157.356	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNK005BRN_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNK005BRN_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNK005BRN_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNK005BRN_ses-1//ls-Lar.stderr
914	:	1596175901.478	   151.343	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNK055HVH_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNK055HVH_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNK055HVH_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNK055HVH_ses-1//ls-Lar.stderr
922	:	1596176007.126	    46.279	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNL807DKC_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNL807DKC_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNL807DKC_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNL807DKC_ses-1//ls-Lar.stderr
920	:	1596175982.894	   104.835	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNL134VF0_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNL134VF0_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNL134VF0_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNL134VF0_ses-1//ls-Lar.stderr
923	:	1596176029.582	   103.476	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNL926VB7_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNL926VB7_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNL926VB7_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNL926VB7_ses-1//ls-Lar.stderr
924	:	1596176047.609	   111.420	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNM624PDC_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNM624PDC_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNM624PDC_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNM624PDC_ses-1//ls-Lar.stderr
918	:	1596175911.716	   261.516	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNK768THB_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNK768THB_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNK768THB_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNK768THB_ses-1//ls-Lar.stderr
927	:	1596176053.413	   137.171	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNN142WYB_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNN142WYB_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNN142WYB_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNN142WYB_ses-1//ls-Lar.stderr
925	:	1596176052.543	   141.210	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNM708YTF_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNM708YTF_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNM708YTF_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNM708YTF_ses-1//ls-Lar.stderr
921	:	1596176005.902	   275.467	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNL587LVL_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNL587LVL_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNL587LVL_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNL587LVL_ses-1//ls-Lar.stderr
929	:	1596176142.454	   139.142	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNN624AMU_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNN624AMU_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNN624AMU_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNN624AMU_ses-1//ls-Lar.stderr
930	:	1596176164.290	   147.763	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNP626EM0_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNP626EM0_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNP626EM0_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNP626EM0_ses-1//ls-Lar.stderr
933	:	1596176193.759	   121.817	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNR773DL4_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNR773DL4_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNR773DL4_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNR773DL4_ses-1//ls-Lar.stderr
931	:	1596176174.881	   141.523	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNR459MUJ_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNR459MUJ_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNR459MUJ_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNR459MUJ_ses-1//ls-Lar.stderr
926	:	1596176052.831	   271.458	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNM783ZVV_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNM783ZVV_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNM783ZVV_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARNM783ZVV_ses-1//ls-Lar.stderr
